utc_timestamp,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,interpolated_values
2016-02-08T18:00:00Z,2016-02-08T19:00:00+0100,37.059,291.950,51.016,959.619,1991.840,1443.740,1533.041,43.400,30.234,
2016-02-08T19:00:00Z,2016-02-08T20:00:00+0100,37.059,291.950,51.029,959.619,1993.010,1444.210,1533.041,43.400,30.234,
2016-02-08T20:00:00Z,2016-02-08T21:00:00+0100,37.059,291.950,51.052,959.619,1993.600,1444.500,1533.041,43.421,30.234,
2016-02-08T21:00:00Z,2016-02-08T22:00:00+0100,37.059,291.950,51.067,959.619,1994.360,1444.955,1533.041,43.440,30.234,
2016-02-08T22:00:00Z,2016-02-08T23:00:00+0100,37.059,291.950,51.080,959.619,1995.175,1445.495,1533.041,43.440,30.234,
2016-02-08T23:00:00Z,2016-02-09T00:00:00+0100,37.059,291.950,51.096,959.619,1996.570,1446.625,1533.041,43.476,30.234,
2016-02-09T00:00:00Z,2016-02-09T01:00:00+0100,37.059,291.950,51.118,959.619,1997.235,1447.090,1533.041,43.476,30.234,
2016-02-09T01:00:00Z,2016-02-09T02:00:00+0100,37.059,291.950,51.131,959.619,1997.825,1447.485,1533.041,43.511,30.234,
2016-02-09T02:00:00Z,2016-02-09T03:00:00+0100,37.059,291.950,51.145,959.619,1998.477,1448.010,1533.041,43.511,30.234,
2016-02-09T03:00:00Z,2016-02-09T04:00:00+0100,37.059,291.950,51.169,959.619,1999.138,1448.530,1533.041,43.523,30.234,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-02-09T04:00:00Z,2016-02-09T05:00:00+0100,37.059,291.950,51.182,959.619,1999.833,1449.055,1533.041,43.545,30.234,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-02-09T05:00:00Z,2016-02-09T06:00:00+0100,37.059,291.950,51.196,959.619,2000.480,1449.570,1533.041,43.545,30.234,
2016-02-09T06:00:00Z,2016-02-09T07:00:00+0100,37.059,291.950,51.212,959.619,2001.083,1449.995,1533.041,43.580,30.234,
2016-02-09T07:00:00Z,2016-02-09T08:00:00+0100,37.059,291.950,51.234,959.619,2001.865,1450.455,1533.041,43.580,30.234,
2016-02-09T08:00:00Z,2016-02-09T09:00:00+0100,37.059,291.950,51.247,959.619,2002.445,1450.920,1533.155,43.603,30.234,
2016-02-09T09:00:00Z,2016-02-09T10:00:00+0100,37.059,291.950,51.261,959.629,2003.060,1451.445,1533.335,43.615,30.234,
2016-02-09T10:00:00Z,2016-02-09T11:00:00+0100,37.059,291.950,51.281,959.779,2003.470,1451.960,1533.755,43.621,30.234,
2016-02-09T11:00:00Z,2016-02-09T12:00:00+0100,37.060,292.453,51.302,959.830,2005.610,1454.150,1534.540,43.650,30.235,
2016-02-09T12:00:00Z,2016-02-09T13:00:00+0100,37.065,294.269,51.316,959.830,2007.795,1454.955,1535.146,43.650,30.238,
2016-02-09T13:00:00Z,2016-02-09T14:00:00+0100,37.070,295.666,51.330,959.830,2009.600,1455.310,1535.381,43.685,30.241,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-02-09T14:00:00Z,2016-02-09T15:00:00+0100,37.071,295.984,51.354,959.840,2010.580,1455.840,1535.556,43.685,30.241,
2016-02-09T15:00:00Z,2016-02-09T16:00:00+0100,37.071,295.984,51.370,959.840,2011.455,1456.685,1535.685,43.708,30.241,
2016-02-09T16:00:00Z,2016-02-09T17:00:00+0100,37.071,295.984,51.384,959.840,2012.572,1457.675,1535.750,43.720,30.241,
2016-02-09T17:00:00Z,2016-02-09T18:00:00+0100,37.071,295.984,51.400,959.840,2013.137,1457.965,1535.750,43.722,30.241,
2016-02-09T18:00:00Z,2016-02-09T19:00:00+0100,37.071,295.984,51.423,959.840,2014.390,1458.460,1535.750,43.755,30.241,
2016-02-09T19:00:00Z,2016-02-09T20:00:00+0100,37.071,295.984,51.438,959.840,2015.460,1458.970,1535.750,43.755,30.241,
2016-02-09T20:00:00Z,2016-02-09T21:00:00+0100,37.071,295.984,51.452,959.840,2016.240,1459.450,1535.750,43.793,30.241,
2016-02-09T21:00:00Z,2016-02-09T22:00:00+0100,37.071,295.984,51.466,959.840,2017.030,1459.825,1535.750,43.793,30.241,
2016-02-09T22:00:00Z,2016-02-09T23:00:00+0100,37.071,295.984,51.491,959.840,2018.785,1461.255,1535.750,43.821,30.241,
2016-02-09T23:00:00Z,2016-02-10T00:00:00+0100,37.071,295.984,51.505,959.840,2019.405,1461.690,1535.750,43.829,30.241,
2016-02-10T00:00:00Z,2016-02-10T01:00:00+0100,37.071,295.984,51.518,959.840,2020.120,1462.250,1535.750,43.833,30.241,
2016-02-10T01:00:00Z,2016-02-10T02:00:00+0100,37.071,295.984,51.538,959.840,2020.880,1462.820,1535.750,43.864,30.241,
2016-02-10T02:00:00Z,2016-02-10T03:00:00+0100,37.071,295.984,51.556,959.840,2021.605,1463.395,1535.750,43.864,30.241,
2016-02-10T03:00:00Z,2016-02-10T04:00:00+0100,37.071,295.984,51.570,959.840,2022.345,1463.965,1535.750,43.899,30.241,
2016-02-10T04:00:00Z,2016-02-10T05:00:00+0100,37.071,295.984,51.584,959.840,2023.065,1464.540,1535.750,43.899,30.241,
2016-02-10T05:00:00Z,2016-02-10T06:00:00+0100,37.071,295.984,51.607,959.840,2023.807,1465.115,1535.750,43.910,30.241,
2016-02-10T06:00:00Z,2016-02-10T07:00:00+0100,37.071,295.984,51.621,959.840,2024.700,1465.725,1535.750,43.933,30.241,
2016-02-10T07:00:00Z,2016-02-10T08:00:00+0100,37.071,295.984,51.635,959.840,2026.433,1467.155,1535.750,43.933,30.241,
2016-02-10T08:00:00Z,2016-02-10T09:00:00+0100,37.481,295.986,51.654,959.840,2028.535,1467.880,1535.845,43.966,31.073,
2016-02-10T09:00:00Z,2016-02-10T10:00:00+0100,37.837,295.987,51.672,960.447,2029.230,1468.585,1537.064,43.966,31.164,
2016-02-10T10:00:00Z,2016-02-10T11:00:00+0100,37.837,295.987,51.686,961.010,2029.465,1468.995,1538.021,43.987,31.219,
2016-02-10T11:00:00Z,2016-02-10T12:00:00+0100,37.837,295.987,51.698,963.160,2029.950,1470.275,1541.380,44.002,31.219,
2016-02-10T12:00:00Z,2016-02-10T13:00:00+0100,37.837,295.987,51.723,963.859,2030.520,1471.080,1542.890,44.007,31.219,
2016-02-10T13:00:00Z,2016-02-10T14:00:00+0100,37.837,295.987,51.736,964.632,2030.738,1471.570,1544.181,44.042,31.219,
2016-02-10T14:00:00Z,2016-02-10T15:00:00+0100,37.837,295.987,51.749,965.243,2031.090,1472.140,1545.189,44.045,31.219,
2016-02-10T15:00:00Z,2016-02-10T16:00:00+0100,37.837,295.987,51.771,965.879,2031.417,1472.730,1546.250,44.083,31.219,
2016-02-10T16:00:00Z,2016-02-10T17:00:00+0100,37.837,295.987,51.787,966.199,2031.695,1473.130,1546.854,44.083,31.219,
2016-02-10T17:00:00Z,2016-02-10T18:00:00+0100,37.837,295.987,51.800,966.199,2032.562,1473.790,1546.920,44.120,31.219,
2016-02-10T18:00:00Z,2016-02-10T19:00:00+0100,37.837,295.987,51.818,966.199,2033.457,1474.305,1546.920,44.120,31.219,
2016-02-10T19:00:00Z,2016-02-10T20:00:00+0100,37.837,295.987,51.838,966.199,2034.433,1474.880,1546.920,44.149,31.219,
2016-02-10T20:00:00Z,2016-02-10T21:00:00+0100,37.837,295.987,51.851,966.199,2035.715,1475.850,1546.920,44.162,31.219,
2016-02-10T21:00:00Z,2016-02-10T22:00:00+0100,37.837,295.987,51.864,966.199,2037.270,1477.035,1546.920,44.182,31.219,
2016-02-10T22:00:00Z,2016-02-10T23:00:00+0100,37.837,295.987,51.886,966.199,2038.125,1477.580,1546.920,44.200,31.219,
2016-02-10T23:00:00Z,2016-02-11T00:00:00+0100,37.837,295.987,51.899,966.199,2038.890,1478.140,1546.920,44.200,31.219,
2016-02-11T00:00:00Z,2016-02-11T01:00:00+0100,37.837,295.987,51.913,966.199,2039.790,1478.860,1546.920,44.235,31.219,
2016-02-11T01:00:00Z,2016-02-11T02:00:00+0100,37.837,295.987,51.932,966.199,2040.545,1479.475,1546.920,44.235,31.219,
2016-02-11T02:00:00Z,2016-02-11T03:00:00+0100,37.837,295.987,51.951,966.199,2041.245,1479.980,1546.920,44.268,31.219,
2016-02-11T03:00:00Z,2016-02-11T04:00:00+0100,37.837,295.987,51.964,966.199,2042.085,1480.690,1546.920,44.270,31.219,
2016-02-11T04:00:00Z,2016-02-11T05:00:00+0100,37.837,295.987,51.979,966.199,2042.950,1481.415,1546.920,44.275,31.219,
2016-02-11T05:00:00Z,2016-02-11T06:00:00+0100,37.837,295.987,52.000,966.199,2044.595,1482.890,1546.920,44.304,31.219,
2016-02-11T06:00:00Z,2016-02-11T07:00:00+0100,37.837,295.987,52.013,966.199,2045.590,1483.635,1546.920,44.304,31.219,
2016-02-11T07:00:00Z,2016-02-11T08:00:00+0100,37.837,295.987,52.027,966.199,2046.373,1484.070,1546.939,44.338,31.219,
2016-02-11T08:00:00Z,2016-02-11T09:00:00+0100,37.837,295.987,52.050,966.297,2047.000,1484.810,1547.295,44.338,31.219,
2016-02-11T09:00:00Z,2016-02-11T10:00:00+0100,37.837,295.987,52.062,967.809,2047.140,1485.520,1549.520,44.344,31.220,
2016-02-11T10:00:00Z,2016-02-11T11:00:00+0100,37.839,295.989,52.075,971.018,2047.140,1485.880,1554.120,44.372,32.039,
2016-02-11T11:00:00Z,2016-02-11T12:00:00+0100,37.839,295.989,52.098,976.170,2047.140,1486.500,1560.141,44.372,32.130,
2016-02-11T12:00:00Z,2016-02-11T13:00:00+0100,37.839,295.989,52.112,980.380,2047.190,1486.835,1565.045,44.412,32.182,DE_KN_residential4_ev
2016-02-11T13:00:00Z,2016-02-11T14:00:00+0100,37.839,295.989,52.126,981.966,2047.410,1487.790,1567.556,44.413,32.182,DE_KN_residential4_ev
2016-02-11T14:00:00Z,2016-02-11T15:00:00+0100,37.839,295.989,52.145,984.689,2047.720,1488.800,1571.115,44.423,32.182,
2016-02-11T15:00:00Z,2016-02-11T16:00:00+0100,37.839,295.989,52.163,986.906,2047.830,1489.160,1573.766,44.450,32.182,
2016-02-11T16:00:00Z,2016-02-11T17:00:00+0100,37.839,295.989,52.176,987.580,2047.940,1489.510,1574.835,44.450,32.182,
2016-02-11T17:00:00Z,2016-02-11T18:00:00+0100,37.839,295.989,52.196,987.590,2048.670,1490.125,1574.980,44.487,32.182,
2016-02-11T18:00:00Z,2016-02-11T19:00:00+0100,37.839,295.989,52.214,987.590,2050.405,1490.495,1574.980,44.488,32.182,
2016-02-11T19:00:00Z,2016-02-11T20:00:00+0100,37.839,295.989,52.226,987.590,2051.380,1491.135,1574.980,44.523,32.182,
2016-02-11T20:00:00Z,2016-02-11T21:00:00+0100,37.839,295.989,52.240,987.590,2052.117,1491.625,1574.980,44.525,32.182,
2016-02-11T21:00:00Z,2016-02-11T22:00:00+0100,37.839,295.989,52.261,987.590,2052.985,1492.195,1574.980,44.537,32.182,
2016-02-11T22:00:00Z,2016-02-11T23:00:00+0100,37.839,295.989,52.274,987.590,2053.975,1492.870,1574.980,44.563,32.182,
2016-02-11T23:00:00Z,2016-02-12T00:00:00+0100,37.839,295.989,52.288,987.590,2054.610,1493.265,1574.980,44.563,32.182,
2016-02-12T00:00:00Z,2016-02-12T01:00:00+0100,37.839,295.989,52.310,987.590,2055.505,1493.970,1574.980,44.599,32.182,
2016-02-12T01:00:00Z,2016-02-12T02:00:00+0100,37.839,295.989,52.325,987.590,2056.293,1494.660,1574.980,44.599,32.182,DE_KN_residential4_ev
2016-02-12T02:00:00Z,2016-02-12T03:00:00+0100,37.839,295.989,52.338,987.590,2056.885,1495.060,1574.980,44.615,32.182,DE_KN_residential4_ev
2016-02-12T03:00:00Z,2016-02-12T04:00:00+0100,37.839,295.989,52.356,987.590,2058.305,1496.345,1574.980,44.633,32.182,
2016-02-12T04:00:00Z,2016-02-12T05:00:00+0100,37.839,295.989,52.375,987.590,2059.237,1497.110,1574.980,44.633,32.182,
2016-02-12T05:00:00Z,2016-02-12T06:00:00+0100,37.839,295.989,52.388,987.590,2060.125,1497.825,1574.980,44.667,32.182,
2016-02-12T06:00:00Z,2016-02-12T07:00:00+0100,37.839,295.989,52.402,987.590,2060.913,1498.455,1574.980,44.667,32.182,
2016-02-12T07:00:00Z,2016-02-12T08:00:00+0100,37.839,295.989,52.424,987.590,2061.830,1498.955,1574.980,44.692,32.182,
2016-02-12T08:00:00Z,2016-02-12T09:00:00+0100,37.839,295.989,52.437,987.805,2062.570,1499.670,1575.390,44.703,32.182,
2016-02-12T09:00:00Z,2016-02-12T10:00:00+0100,37.839,295.989,52.451,988.860,2062.770,1500.375,1577.061,44.703,32.182,
2016-02-12T10:00:00Z,2016-02-12T11:00:00+0100,37.839,295.989,52.469,992.814,2062.770,1500.760,1581.630,44.738,32.182,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-02-12T11:00:00Z,2016-02-12T12:00:00+0100,37.839,295.989,52.488,997.790,2062.770,1501.375,1587.690,44.738,32.445,
2016-02-12T12:00:00Z,2016-02-12T13:00:00+0100,37.842,296.599,52.502,1001.145,2062.790,1501.710,1593.340,44.775,32.961,
2016-02-12T13:00:00Z,2016-02-12T14:00:00+0100,37.850,298.956,52.516,1002.670,2063.120,1502.375,1597.950,44.779,33.066,
2016-02-12T14:00:00Z,2016-02-12T15:00:00+0100,37.914,300.709,52.538,1002.670,2064.207,1503.110,1599.671,44.800,33.073,
2016-02-12T15:00:00Z,2016-02-12T16:00:00+0100,38.609,301.603,52.554,1002.680,2065.555,1503.690,1600.721,44.823,33.075,
2016-02-12T16:00:00Z,2016-02-12T17:00:00+0100,38.610,301.770,52.566,1002.689,2065.960,1504.040,1600.980,44.823,33.075,
2016-02-12T17:00:00Z,2016-02-12T18:00:00+0100,38.610,301.770,52.585,1002.689,2066.803,1504.660,1601.000,44.859,33.075,
2016-02-12T18:00:00Z,2016-02-12T19:00:00+0100,38.610,301.770,52.604,1002.689,2067.467,1505.015,1601.000,44.859,33.075,
2016-02-12T19:00:00Z,2016-02-12T20:00:00+0100,38.610,301.770,52.617,1002.689,2068.410,1505.640,1601.000,44.890,33.075,
2016-02-12T20:00:00Z,2016-02-12T21:00:00+0100,38.610,301.770,52.632,1002.689,2069.130,1505.995,1601.000,44.896,33.075,
2016-02-12T21:00:00Z,2016-02-12T22:00:00+0100,38.610,301.770,52.653,1002.689,2070.130,1506.680,1601.000,44.923,33.075,
2016-02-12T22:00:00Z,2016-02-12T23:00:00+0100,38.610,301.770,52.667,1002.689,2071.484,1507.745,1601.000,44.933,33.075,
2016-02-12T23:00:00Z,2016-02-13T00:00:00+0100,38.610,301.770,52.681,1002.689,2072.095,1508.145,1601.000,44.939,33.075,
2016-02-13T00:00:00Z,2016-02-13T01:00:00+0100,38.610,301.770,52.704,1002.689,2072.905,1508.780,1601.000,44.969,33.075,
2016-02-13T01:00:00Z,2016-02-13T02:00:00+0100,38.610,301.770,52.718,1002.689,2073.485,1509.210,1601.000,44.969,33.075,
2016-02-13T02:00:00Z,2016-02-13T03:00:00+0100,38.610,301.770,52.732,1002.689,2074.345,1509.900,1601.000,45.004,33.075,
2016-02-13T03:00:00Z,2016-02-13T04:00:00+0100,38.610,301.770,52.752,1002.689,2074.950,1510.315,1601.000,45.004,33.075,
2016-02-13T04:00:00Z,2016-02-13T05:00:00+0100,38.610,301.770,52.767,1002.689,2075.745,1510.985,1601.000,45.023,33.075,
2016-02-13T05:00:00Z,2016-02-13T06:00:00+0100,38.610,301.770,52.781,1002.689,2076.585,1511.685,1601.000,45.039,33.075,
2016-02-13T06:00:00Z,2016-02-13T07:00:00+0100,38.610,301.770,52.794,1002.689,2077.120,1512.075,1601.000,45.039,33.075,
2016-02-13T07:00:00Z,2016-02-13T08:00:00+0100,38.610,301.770,52.817,1002.689,2077.940,1512.720,1601.000,45.074,33.075,
2016-02-13T08:00:00Z,2016-02-13T09:00:00+0100,38.610,301.770,52.830,1002.750,2078.437,1513.295,1601.250,45.074,33.075,
2016-02-13T09:00:00Z,2016-02-13T10:00:00+0100,38.610,301.770,52.844,1003.660,2078.670,1513.740,1602.686,45.101,33.075,
2016-02-13T10:00:00Z,2016-02-13T11:00:00+0100,38.610,301.770,52.867,1005.029,2078.880,1514.450,1604.720,45.109,33.075,
2016-02-13T11:00:00Z,2016-02-13T12:00:00+0100,38.610,301.770,52.883,1005.689,2079.825,1515.535,1606.995,45.131,33.075,
2016-02-13T12:00:00Z,2016-02-13T13:00:00+0100,38.610,301.770,52.896,1006.104,2080.100,1516.000,1607.790,45.148,33.075,
2016-02-13T13:00:00Z,2016-02-13T14:00:00+0100,38.610,301.770,52.911,1006.570,2080.350,1516.500,1608.710,45.156,33.075,
2016-02-13T14:00:00Z,2016-02-13T15:00:00+0100,38.610,301.770,52.934,1009.595,2080.480,1516.975,1612.355,45.184,33.075,
2016-02-13T15:00:00Z,2016-02-13T16:00:00+0100,38.610,301.770,52.947,1012.880,2080.480,1517.330,1616.181,45.184,33.075,
2016-02-13T16:00:00Z,2016-02-13T17:00:00+0100,38.610,301.770,52.960,1013.270,2081.015,1517.890,1616.990,45.220,33.075,
2016-02-13T17:00:00Z,2016-02-13T18:00:00+0100,38.610,301.770,52.980,1013.270,2082.970,1519.350,1616.990,45.220,33.075,
2016-02-13T18:00:00Z,2016-02-13T19:00:00+0100,38.610,301.770,52.998,1013.270,2083.607,1519.725,1616.990,45.256,33.075,
2016-02-13T19:00:00Z,2016-02-13T20:00:00+0100,38.610,301.770,53.012,1013.270,2084.325,1520.260,1616.990,45.256,33.075,
2016-02-13T20:00:00Z,2016-02-13T21:00:00+0100,38.610,301.770,53.026,1013.270,2085.110,1520.710,1616.990,45.291,33.075,
2016-02-13T21:00:00Z,2016-02-13T22:00:00+0100,38.610,301.770,53.050,1013.270,2085.840,1521.165,1616.990,45.293,33.075,
2016-02-13T22:00:00Z,2016-02-13T23:00:00+0100,38.610,301.770,53.064,1013.270,2086.670,1521.690,1616.990,45.313,33.075,
2016-02-13T23:00:00Z,2016-02-14T00:00:00+0100,38.610,301.770,53.077,1013.270,2087.485,1522.230,1616.990,45.328,33.075,
2016-02-14T00:00:00Z,2016-02-14T01:00:00+0100,38.610,301.770,53.099,1013.270,2088.203,1522.680,1616.990,45.328,33.075,
2016-02-14T01:00:00Z,2016-02-14T02:00:00+0100,38.610,301.770,53.116,1013.270,2088.950,1523.230,1616.990,45.363,33.075,
2016-02-14T02:00:00Z,2016-02-14T03:00:00+0100,38.610,301.770,53.128,1013.270,2089.555,1523.660,1616.990,45.363,33.075,
2016-02-14T03:00:00Z,2016-02-14T04:00:00+0100,38.610,301.770,53.143,1013.270,2090.335,1524.265,1616.990,45.397,33.075,
2016-02-14T04:00:00Z,2016-02-14T05:00:00+0100,38.610,301.770,53.167,1013.270,2090.875,1524.645,1616.990,45.397,33.075,
2016-02-14T05:00:00Z,2016-02-14T06:00:00+0100,38.610,301.770,53.181,1013.270,2091.655,1525.280,1616.990,45.413,33.075,
2016-02-14T06:00:00Z,2016-02-14T07:00:00+0100,38.610,301.770,53.195,1013.270,2092.163,1525.630,1616.990,45.431,33.075,
2016-02-14T07:00:00Z,2016-02-14T08:00:00+0100,38.610,301.770,53.212,1013.270,2093.550,1526.905,1617.020,45.431,33.075,
2016-02-14T08:00:00Z,2016-02-14T09:00:00+0100,38.610,301.770,53.233,1013.490,2094.170,1527.585,1617.615,45.465,33.075,
2016-02-14T09:00:00Z,2016-02-14T10:00:00+0100,38.610,301.770,53.247,1014.154,2094.350,1527.940,1618.601,45.465,33.075,
2016-02-14T10:00:00Z,2016-02-14T11:00:00+0100,38.610,301.770,53.261,1014.784,2094.680,1528.565,1619.760,45.497,33.075,
2016-02-14T11:00:00Z,2016-02-14T12:00:00+0100,38.610,301.770,53.279,1016.965,2094.680,1528.910,1622.436,45.501,33.075,
2016-02-14T12:00:00Z,2016-02-14T13:00:00+0100,38.610,301.770,53.300,1017.400,2095.800,1530.145,1623.280,45.510,33.075,
2016-02-14T13:00:00Z,2016-02-14T14:00:00+0100,38.610,301.770,53.314,1017.595,2096.880,1531.380,1623.971,45.538,33.075,
2016-02-14T14:00:00Z,2016-02-14T15:00:00+0100,38.610,301.770,53.328,1017.864,2097.148,1531.745,1624.500,45.538,33.075,
2016-02-14T15:00:00Z,2016-02-14T16:00:00+0100,38.610,301.770,53.349,1017.990,2097.620,1532.370,1624.995,45.572,33.075,
2016-02-14T16:00:00Z,2016-02-14T17:00:00+0100,38.610,301.770,53.366,1018.000,2098.054,1532.730,1625.146,45.572,33.075,
2016-02-14T17:00:00Z,2016-02-14T18:00:00+0100,38.610,301.770,53.380,1018.000,2098.885,1533.370,1625.160,45.606,33.075,
2016-02-14T18:00:00Z,2016-02-14T19:00:00+0100,38.610,301.770,53.395,1018.000,2099.395,1533.740,1625.160,45.606,33.075,
2016-02-14T19:00:00Z,2016-02-14T20:00:00+0100,38.610,301.770,53.418,1018.000,2100.320,1534.370,1625.160,45.624,33.075,
2016-02-14T20:00:00Z,2016-02-14T21:00:00+0100,38.610,301.770,53.432,1018.000,2101.040,1534.855,1625.160,45.639,33.075,
2016-02-14T21:00:00Z,2016-02-14T22:00:00+0100,38.610,301.770,53.445,1018.000,2102.670,1536.130,1625.160,45.639,33.075,
2016-02-14T22:00:00Z,2016-02-14T23:00:00+0100,38.610,301.770,53.467,1018.000,2103.787,1536.850,1625.160,45.673,33.075,
2016-02-14T23:00:00Z,2016-02-15T00:00:00+0100,38.610,301.770,53.483,1018.000,2104.465,1537.330,1625.160,45.673,33.075,
2016-02-15T00:00:00Z,2016-02-15T01:00:00+0100,38.610,301.770,53.495,1018.000,2105.245,1537.920,1625.160,45.706,33.075,
2016-02-15T01:00:00Z,2016-02-15T02:00:00+0100,38.610,301.770,53.515,1018.000,2106.040,1538.567,1625.160,45.706,33.075,
2016-02-15T02:00:00Z,2016-02-15T03:00:00+0100,38.610,301.770,53.532,1018.000,2106.610,1538.970,1625.160,45.722,33.075,
2016-02-15T03:00:00Z,2016-02-15T04:00:00+0100,38.610,301.770,53.546,1018.000,2107.465,1539.670,1625.160,45.738,33.075,
2016-02-15T04:00:00Z,2016-02-15T05:00:00+0100,38.610,301.770,53.563,1018.000,2108.300,1540.355,1625.160,45.738,33.075,
2016-02-15T05:00:00Z,2016-02-15T06:00:00+0100,38.610,301.770,53.583,1018.000,2108.895,1540.765,1625.160,45.770,33.075,
2016-02-15T06:00:00Z,2016-02-15T07:00:00+0100,38.610,301.770,53.597,1018.000,2109.825,1541.465,1625.160,45.770,33.075,
2016-02-15T07:00:00Z,2016-02-15T08:00:00+0100,38.610,301.770,53.610,1018.000,2110.885,1542.130,1625.175,45.802,33.075,
2016-02-15T08:00:00Z,2016-02-15T09:00:00+0100,38.611,302.133,53.634,1018.000,2112.715,1543.785,1625.515,45.802,33.075,
2016-02-15T09:00:00Z,2016-02-15T10:00:00+0100,38.616,303.939,53.647,1018.000,2114.625,1544.520,1626.295,45.819,33.079,
2016-02-15T10:00:00Z,2016-02-15T11:00:00+0100,39.023,305.572,53.660,1018.899,2114.950,1544.885,1629.490,45.834,33.080,
2016-02-15T11:00:00Z,2016-02-15T12:00:00+0100,39.338,307.371,53.679,1019.109,2115.820,1545.475,1631.681,45.834,33.084,
2016-02-15T12:00:00Z,2016-02-15T13:00:00+0100,39.343,309.082,53.698,1019.400,2116.330,1545.880,1633.761,45.866,33.087,
2016-02-15T13:00:00Z,2016-02-15T14:00:00+0100,39.346,309.956,53.711,1019.609,2117.200,1546.420,1635.170,45.867,33.089,DE_KN_residential4_ev
2016-02-15T14:00:00Z,2016-02-15T15:00:00+0100,39.347,310.015,53.725,1019.747,2117.820,1546.875,1635.770,45.902,33.460,
2016-02-15T15:00:00Z,2016-02-15T16:00:00+0100,39.347,310.015,53.748,1019.880,2118.910,1548.285,1636.436,45.902,33.512,
2016-02-15T16:00:00Z,2016-02-15T17:00:00+0100,39.347,310.015,53.761,1019.939,2119.505,1548.895,1636.711,45.934,33.512,
2016-02-15T17:00:00Z,2016-02-15T18:00:00+0100,39.347,310.015,53.782,1019.939,2120.180,1549.335,1636.750,45.935,33.512,
2016-02-15T18:00:00Z,2016-02-15T19:00:00+0100,39.349,310.016,53.798,1019.939,2122.125,1549.950,1636.750,45.958,34.237,
2016-02-15T19:00:00Z,2016-02-15T20:00:00+0100,39.349,310.016,53.811,1019.939,2122.895,1550.340,1636.750,45.969,34.343,
2016-02-15T20:00:00Z,2016-02-15T21:00:00+0100,39.349,310.016,53.826,1019.939,2124.235,1551.245,1636.750,45.973,34.433,
2016-02-15T21:00:00Z,2016-02-15T22:00:00+0100,39.349,310.016,53.850,1019.939,2125.980,1552.595,1636.750,46.001,34.433,
2016-02-15T22:00:00Z,2016-02-15T23:00:00+0100,39.349,310.016,53.863,1019.939,2126.575,1552.960,1636.750,46.001,34.433,
2016-02-15T23:00:00Z,2016-02-16T00:00:00+0100,39.349,310.016,53.877,1019.939,2127.476,1553.630,1636.750,46.034,34.433,
2016-02-16T00:00:00Z,2016-02-16T01:00:00+0100,39.349,310.016,53.895,1019.939,2128.270,1554.290,1636.750,46.034,34.433,
2016-02-16T01:00:00Z,2016-02-16T02:00:00+0100,39.349,310.016,53.913,1019.939,2128.885,1554.705,1636.750,46.065,34.433,
2016-02-16T02:00:00Z,2016-02-16T03:00:00+0100,39.349,310.016,53.927,1019.939,2129.715,1555.390,1636.750,46.066,34.433,
2016-02-16T03:00:00Z,2016-02-16T04:00:00+0100,39.349,310.016,53.942,1019.939,2130.573,1556.105,1636.750,46.076,34.433,
2016-02-16T04:00:00Z,2016-02-16T05:00:00+0100,39.349,310.016,53.963,1019.939,2131.140,1556.520,1636.750,46.098,34.433,
2016-02-16T05:00:00Z,2016-02-16T06:00:00+0100,39.349,310.016,53.977,1019.939,2131.975,1557.210,1636.750,46.098,34.433,
2016-02-16T06:00:00Z,2016-02-16T07:00:00+0100,39.349,310.016,53.988,1019.939,2132.990,1557.925,1636.750,46.129,34.433,
2016-02-16T07:00:00Z,2016-02-16T08:00:00+0100,39.349,310.016,54.012,1019.939,2134.940,1559.565,1636.750,46.129,34.433,
2016-02-16T08:00:00Z,2016-02-16T09:00:00+0100,39.349,310.016,54.026,1019.939,2135.695,1560.165,1636.830,46.161,34.433,
2016-02-16T09:00:00Z,2016-02-16T10:00:00+0100,39.349,310.016,54.039,1019.956,2136.350,1560.855,1637.015,46.161,34.433,
2016-02-16T10:00:00Z,2016-02-16T11:00:00+0100,39.349,310.016,54.060,1020.034,2136.980,1561.580,1637.345,46.174,34.433,
2016-02-16T11:00:00Z,2016-02-16T12:00:00+0100,39.349,310.016,54.076,1020.289,2137.480,1562.000,1638.070,46.192,34.433,
2016-02-16T12:00:00Z,2016-02-16T13:00:00+0100,39.349,310.016,54.089,1020.520,2137.970,1562.700,1638.765,46.194,34.433,
2016-02-16T13:00:00Z,2016-02-16T14:00:00+0100,39.349,310.016,54.107,1020.740,2138.540,1563.390,1639.410,46.224,34.433,
2016-02-16T14:00:00Z,2016-02-16T15:00:00+0100,39.349,310.016,54.126,1020.779,2138.900,1563.810,1639.745,46.224,34.433,
2016-02-16T15:00:00Z,2016-02-16T16:00:00+0100,39.349,310.016,54.138,1020.789,2139.585,1564.535,1639.956,46.256,34.433,
2016-02-16T16:00:00Z,2016-02-16T17:00:00+0100,39.349,310.016,54.152,1020.799,2140.345,1565.270,1640.061,46.256,34.433,
