,0,0
319,13118.699999999999,16093.384765625
320,14995.399999999998,10863.740234375
321,15218.583333333332,15559.2353515625
322,16812.899999999998,14715.2158203125
323,14057.8,10827.2099609375
324,11027.483333333332,10144.1181640625
325,13159.516666666666,12386.033203125
326,13614.199999999999,11681.8974609375
327,12204.583333333332,8670.6240234375
328,10022.766666666665,8377.3798828125
329,10111.566666666666,11116.9775390625
330,5991.816666666666,8488.931640625
331,6153.016666666666,7153.12158203125
332,4382.466666666666,6641.15087890625
333,6753.249999999999,8579.7919921875
334,7060.033333333333,7642.92529296875
335,8015.166666666666,8242.9091796875
336,7564.999999999998,7239.19775390625
337,10388.93333333333,10990.15234375
338,10276.916666666666,11901.6357421875
339,10030.783333333333,8108.67138671875
340,11351.016666666665,11348.1650390625
341,11218.583333333332,11817.5244140625
342,7942.616666666665,8061.41552734375
343,5019.0,7030.4912109375
344,7912.616666666665,7763.67333984375
345,6085.799999999999,8517.0244140625
346,6432.649999999999,5048.82568359375
347,6855.5,4953.56396484375
348,9577.066666666666,9060.7412109375
349,8511.866666666665,8712.9091796875
350,12104.116666666665,10545.7119140625
351,11319.233333333334,8434.4541015625
352,12963.916666666664,9353.9638671875
353,11216.716666666665,7623.53173828125
354,12996.93333333333,11334.1240234375
355,14034.649999999998,18115.435546875
356,16545.683333333334,16845.873046875
357,13585.833333333332,10262.2373046875
358,11601.466666666667,11090.62109375
359,9748.333333333332,7387.55029296875
360,9671.649999999998,8762.740234375
361,11792.349999999999,12884.1826171875
362,5519.799999999999,5693.13671875
363,8951.633333333331,11614.4111328125
364,6391.883333333332,10107.1318359375
365,6328.5,7264.00634765625
366,8750.683333333332,7448.72509765625
367,11504.18333333333,8286.9736328125
368,13397.533333333333,10737.4853515625
369,10497.649999999998,8876.53515625
370,12551.383333333331,8723.3818359375
371,10357.849999999999,10807.0126953125
372,11685.033333333333,10917.4580078125
373,9674.333333333332,11377.3759765625
374,13030.8,10088.6376953125
375,13353.933333333334,10792.4697265625
376,6723.566666666666,11887.0771484375
377,7424.1833333333325,6993.64599609375
378,12751.616666666665,13148.8857421875
379,14969.549999999997,15997.4228515625
380,12407.066666666666,10913.3798828125
381,6836.666666666666,5845.96728515625
382,5850.766666666666,10220.8037109375
383,8130.666666666666,8739.4912109375
384,5407.883333333333,11107.4052734375
385,9544.466666666667,6658.23779296875
386,8813.8,11277.2333984375
387,10937.116666666665,8697.6240234375
388,7672.383333333332,8633.71875
389,6565.6833333333325,6400.44384765625
390,5721.766666666666,4550.08056640625
391,5950.999999999999,4937.72607421875
392,5799.416666666666,6679.31884765625
393,3070.3499999999995,3689.68408203125
394,3690.2166666666667,2763.845947265625
395,2316.95,5627.22607421875
396,6387.416666666666,4916.38037109375
397,2275.333333333333,2153.66796875
398,6269.049999999999,4577.86767578125
399,10377.066666666666,8623.6689453125
400,12721.533333333331,8854.3857421875
401,7152.4,5589.23974609375
402,9211.616666666667,7809.21435546875
403,13080.95,6983.419921875
404,6445.616666666667,7365.73388671875
405,3337.7333333333327,5039.08740234375
406,4768.583333333333,5788.03759765625
407,2277.383333333333,1735.010498046875
408,4136.516666666666,5205.61474609375
409,4797.383333333332,5228.46240234375
410,8940.516666666666,6300.5185546875
411,9476.966666666665,7509.04931640625
412,5697.366666666666,5156.77978515625
